,id,player_fifa_api_id,player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
618,619,204826,191784,2014-12-05 00:00:00,71.0,75.0,right,medium,medium,34.0,21.0,80.0,52.0,29.0,34.0,35.0,58.0,41.0,52.0,31.0,55.0,34.0,62.0,31.0,57.0,73.0,64.0,84.0,51.0,80.0,66.0,24.0,39.0,67.0,69.0,73.0,68.0,10.0,11.0,11.0,14.0,14.0
619,620,204826,191784,2014-09-18 00:00:00,71.0,75.0,right,medium,medium,34.0,21.0,80.0,52.0,29.0,34.0,35.0,58.0,41.0,52.0,31.0,55.0,34.0,62.0,31.0,57.0,73.0,64.0,84.0,51.0,80.0,66.0,24.0,39.0,67.0,69.0,73.0,68.0,10.0,11.0,11.0,14.0,14.0
620,621,204826,191784,2014-05-02 00:00:00,71.0,75.0,right,medium,medium,34.0,21.0,81.0,48.0,29.0,34.0,35.0,58.0,41.0,51.0,54.0,56.0,34.0,64.0,50.0,57.0,73.0,64.0,84.0,51.0,84.0,70.0,24.0,39.0,67.0,68.0,74.0,67.0,10.0,11.0,11.0,14.0,14.0
621,622,204826,191784,2014-04-04 00:00:00,71.0,75.0,right,medium,medium,34.0,21.0,82.0,48.0,29.0,34.0,35.0,58.0,41.0,51.0,54.0,56.0,34.0,64.0,50.0,57.0,73.0,64.0,84.0,51.0,84.0,70.0,24.0,39.0,67.0,68.0,74.0,67.0,10.0,11.0,11.0,14.0,14.0
622,623,204826,191784,2014-03-28 00:00:00,72.0,77.0,right,medium,medium,34.0,21.0,82.0,48.0,29.0,34.0,35.0,58.0,41.0,51.0,54.0,56.0,34.0,68.0,50.0,57.0,73.0,64.0,84.0,51.0,84.0,70.0,24.0,39.0,67.0,70.0,74.0,67.0,10.0,11.0,11.0,14.0,14.0
623,624,204826,191784,2014-03-21 00:00:00,72.0,78.0,right,medium,medium,34.0,21.0,82.0,48.0,29.0,34.0,35.0,58.0,41.0,51.0,54.0,56.0,34.0,68.0,50.0,57.0,73.0,64.0,84.0,51.0,84.0,70.0,24.0,39.0,67.0,70.0,74.0,67.0,10.0,11.0,11.0,14.0,14.0
624,625,204826,191784,2014-03-14 00:00:00,72.0,78.0,right,medium,medium,34.0,21.0,84.0,48.0,29.0,34.0,35.0,58.0,41.0,51.0,54.0,56.0,34.0,68.0,50.0,57.0,70.0,64.0,83.0,51.0,84.0,70.0,24.0,39.0,67.0,72.0,74.0,68.0,10.0,11.0,11.0,14.0,14.0
625,626,204826,191784,2014-03-07 00:00:00,72.0,78.0,right,medium,medium,34.0,21.0,80.0,48.0,29.0,34.0,35.0,58.0,41.0,51.0,54.0,56.0,34.0,68.0,50.0,57.0,70.0,64.0,83.0,51.0,84.0,70.0,24.0,39.0,67.0,72.0,74.0,68.0,10.0,11.0,11.0,14.0,14.0
626,627,204826,191784,2014-02-28 00:00:00,72.0,78.0,right,medium,medium,34.0,21.0,80.0,48.0,29.0,34.0,35.0,58.0,41.0,51.0,54.0,56.0,34.0,68.0,50.0,57.0,70.0,64.0,83.0,51.0,87.0,71.0,24.0,39.0,67.0,72.0,76.0,68.0,10.0,11.0,11.0,14.0,14.0
627,628,204826,191784,2014-02-21 00:00:00,72.0,78.0,right,medium,medium,34.0,21.0,80.0,48.0,29.0,34.0,35.0,58.0,41.0,51.0,54.0,59.0,34.0,68.0,50.0,57.0,70.0,64.0,83.0,51.0,87.0,71.0,24.0,39.0,67.0,72.0,76.0,68.0,10.0,11.0,11.0,14.0,14.0
628,629,204826,191784,2014-02-14 00:00:00,72.0,78.0,right,medium,medium,34.0,21.0,80.0,48.0,29.0,34.0,35.0,58.0,41.0,51.0,54.0,59.0,34.0,68.0,50.0,57.0,70.0,64.0,83.0,51.0,91.0,69.0,24.0,39.0,67.0,70.0,74.0,65.0,10.0,11.0,11.0,14.0,14.0
629,630,204826,191784,2014-02-07 00:00:00,70.0,78.0,right,medium,medium,34.0,21.0,80.0,48.0,29.0,34.0,35.0,58.0,41.0,51.0,54.0,52.0,34.0,68.0,50.0,57.0,70.0,64.0,78.0,51.0,89.0,69.0,24.0,39.0,67.0,70.0,73.0,62.0,10.0,11.0,11.0,14.0,14.0
630,631,204826,191784,2014-01-24 00:00:00,70.0,78.0,right,medium,medium,34.0,21.0,80.0,48.0,29.0,34.0,35.0,58.0,41.0,51.0,54.0,52.0,34.0,68.0,50.0,57.0,70.0,64.0,78.0,51.0,89.0,69.0,24.0,39.0,67.0,70.0,73.0,62.0,10.0,11.0,11.0,14.0,14.0
631,632,204826,191784,2013-10-04 00:00:00,68.0,74.0,right,medium,medium,34.0,21.0,80.0,48.0,29.0,34.0,35.0,58.0,41.0,51.0,54.0,52.0,34.0,63.0,50.0,57.0,70.0,64.0,78.0,51.0,89.0,68.0,24.0,39.0,67.0,65.0,67.0,61.0,10.0,11.0,11.0,14.0,14.0
632,633,204826,191784,2013-09-20 00:00:00,68.0,74.0,right,medium,medium,34.0,21.0,80.0,48.0,29.0,34.0,35.0,58.0,41.0,51.0,54.0,52.0,34.0,63.0,50.0,57.0,70.0,64.0,78.0,51.0,91.0,68.0,24.0,39.0,67.0,65.0,67.0,61.0,10.0,11.0,11.0,14.0,14.0
633,634,204826,191784,2013-03-22 00:00:00,68.0,77.0,right,medium,medium,34.0,21.0,80.0,48.0,29.0,34.0,35.0,58.0,41.0,51.0,54.0,52.0,44.0,63.0,52.0,57.0,70.0,64.0,78.0,51.0,90.0,68.0,24.0,39.0,67.0,65.0,67.0,61.0,10.0,11.0,11.0,14.0,14.0
634,635,204826,191784,2013-03-08 00:00:00,68.0,77.0,right,medium,medium,34.0,21.0,80.0,48.0,29.0,34.0,35.0,58.0,41.0,51.0,54.0,52.0,44.0,63.0,52.0,57.0,70.0,64.0,78.0,51.0,90.0,68.0,24.0,39.0,67.0,65.0,67.0,61.0,10.0,11.0,11.0,14.0,14.0
635,636,204826,191784,2013-02-15 00:00:00,68.0,77.0,right,medium,medium,34.0,21.0,80.0,48.0,29.0,34.0,35.0,58.0,41.0,51.0,54.0,52.0,44.0,63.0,52.0,57.0,70.0,64.0,78.0,51.0,90.0,68.0,24.0,39.0,67.0,65.0,67.0,61.0,10.0,11.0,11.0,14.0,14.0
636,637,204826,191784,2012-08-31 00:00:00,69.0,77.0,right,medium,medium,34.0,21.0,80.0,48.0,29.0,34.0,35.0,28.0,41.0,51.0,54.0,52.0,44.0,63.0,52.0,46.0,70.0,64.0,78.0,28.0,93.0,68.0,24.0,39.0,43.0,65.0,67.0,61.0,10.0,11.0,11.0,14.0,14.0
637,638,204826,191784,2012-02-22 00:00:00,70.0,78.0,right,medium,medium,34.0,21.0,77.0,48.0,29.0,34.0,35.0,28.0,41.0,59.0,69.0,67.0,53.0,63.0,58.0,46.0,81.0,71.0,85.0,28.0,86.0,68.0,24.0,39.0,43.0,70.0,67.0,62.0,10.0,11.0,11.0,14.0,14.0
638,639,204826,191784,2011-08-30 00:00:00,64.0,75.0,right,medium,medium,34.0,21.0,77.0,44.0,29.0,31.0,35.0,28.0,39.0,42.0,57.0,59.0,49.0,61.0,43.0,42.0,68.0,69.0,76.0,28.0,70.0,63.0,24.0,35.0,43.0,65.0,64.0,58.0,10.0,11.0,11.0,14.0,14.0
639,640,204826,191784,2007-02-22 00:00:00,64.0,75.0,right,medium,medium,34.0,21.0,77.0,44.0,29.0,31.0,35.0,28.0,39.0,42.0,57.0,59.0,49.0,61.0,43.0,42.0,68.0,69.0,76.0,28.0,70.0,63.0,24.0,35.0,43.0,65.0,64.0,58.0,10.0,11.0,11.0,14.0,14.0
640,641,199313,210400,2016-04-28 00:00:00,69.0,71.0,right,medium,medium,67.0,28.0,61.0,64.0,49.0,52.0,58.0,49.0,60.0,63.0,80.0,77.0,81.0,67.0,62.0,50.0,74.0,80.0,71.0,53.0,63.0,67.0,22.0,57.0,38.0,65.0,68.0,68.0,14.0,13.0,8.0,7.0,8.0
641,642,199313,210400,2016-03-17 00:00:00,69.0,73.0,right,medium,medium,67.0,28.0,61.0,64.0,49.0,52.0,58.0,49.0,60.0,63.0,80.0,77.0,81.0,67.0,62.0,50.0,74.0,80.0,71.0,53.0,63.0,67.0,22.0,57.0,38.0,65.0,68.0,68.0,14.0,13.0,8.0,7.0,8.0
642,643,199313,210400,2015-09-21 00:00:00,69.0,73.0,right,medium,medium,67.0,28.0,61.0,64.0,49.0,52.0,58.0,49.0,60.0,63.0,80.0,77.0,81.0,67.0,62.0,50.0,74.0,80.0,71.0,53.0,63.0,67.0,22.0,57.0,38.0,65.0,68.0,68.0,14.0,13.0,8.0,7.0,8.0
643,644,199313,210400,2015-01-16 00:00:00,66.0,70.0,right,medium,medium,66.0,27.0,60.0,63.0,48.0,51.0,57.0,48.0,59.0,62.0,78.0,77.0,77.0,66.0,62.0,49.0,74.0,80.0,71.0,52.0,62.0,66.0,21.0,56.0,37.0,61.0,65.0,64.0,13.0,12.0,7.0,6.0,7.0
644,645,199313,210400,2014-09-18 00:00:00,66.0,72.0,right,medium,medium,66.0,27.0,60.0,63.0,48.0,51.0,57.0,48.0,59.0,62.0,78.0,77.0,77.0,66.0,62.0,49.0,74.0,80.0,71.0,52.0,62.0,66.0,21.0,56.0,37.0,61.0,65.0,64.0,13.0,12.0,7.0,6.0,7.0
645,646,199313,210400,2013-11-22 00:00:00,66.0,74.0,right,medium,medium,66.0,27.0,60.0,63.0,48.0,51.0,57.0,48.0,59.0,62.0,77.0,83.0,72.0,66.0,62.0,49.0,70.0,78.0,68.0,52.0,62.0,66.0,21.0,56.0,37.0,61.0,65.0,64.0,13.0,12.0,7.0,6.0,7.0
646,647,199313,210400,2013-09-20 00:00:00,66.0,74.0,right,medium,medium,66.0,27.0,60.0,63.0,48.0,51.0,57.0,48.0,59.0,62.0,77.0,81.0,72.0,66.0,62.0,49.0,70.0,78.0,68.0,52.0,62.0,66.0,21.0,56.0,37.0,61.0,65.0,64.0,13.0,12.0,7.0,6.0,7.0
647,648,199313,210400,2013-03-22 00:00:00,65.0,72.0,right,medium,medium,66.0,27.0,60.0,63.0,48.0,51.0,57.0,48.0,59.0,62.0,77.0,81.0,72.0,66.0,62.0,49.0,70.0,74.0,66.0,52.0,62.0,66.0,21.0,56.0,37.0,61.0,65.0,64.0,13.0,12.0,7.0,6.0,7.0
648,649,199313,210400,2013-03-08 00:00:00,65.0,72.0,right,medium,medium,66.0,27.0,60.0,63.0,48.0,51.0,57.0,48.0,59.0,62.0,77.0,81.0,72.0,66.0,62.0,49.0,70.0,74.0,66.0,52.0,62.0,66.0,21.0,56.0,37.0,61.0,65.0,64.0,13.0,12.0,7.0,6.0,7.0
649,650,199313,210400,2013-02-15 00:00:00,65.0,72.0,right,medium,medium,66.0,27.0,60.0,63.0,48.0,51.0,57.0,48.0,59.0,62.0,77.0,81.0,72.0,66.0,62.0,49.0,70.0,74.0,66.0,52.0,62.0,66.0,21.0,56.0,37.0,61.0,65.0,64.0,13.0,12.0,7.0,6.0,7.0
650,651,199313,210400,2012-08-31 00:00:00,65.0,72.0,right,medium,medium,66.0,27.0,60.0,63.0,48.0,51.0,57.0,48.0,59.0,62.0,77.0,81.0,72.0,66.0,62.0,49.0,70.0,74.0,66.0,52.0,62.0,66.0,21.0,56.0,37.0,61.0,65.0,64.0,13.0,12.0,7.0,6.0,7.0
651,652,199313,210400,2011-08-30 00:00:00,64.0,73.0,right,medium,medium,64.0,28.0,62.0,64.0,49.0,47.0,58.0,49.0,60.0,54.0,66.0,71.0,68.0,67.0,62.0,50.0,68.0,72.0,67.0,53.0,63.0,62.0,22.0,57.0,38.0,58.0,66.0,63.0,13.0,12.0,7.0,6.0,7.0
652,653,199313,210400,2011-02-22 00:00:00,61.0,80.0,right,medium,medium,62.0,26.0,60.0,62.0,47.0,45.0,56.0,47.0,58.0,52.0,66.0,68.0,66.0,65.0,65.0,48.0,66.0,70.0,65.0,51.0,61.0,60.0,20.0,55.0,36.0,56.0,64.0,61.0,13.0,12.0,7.0,6.0,7.0
653,654,199313,210400,2010-08-30 00:00:00,62.0,80.0,right,medium,medium,62.0,26.0,60.0,62.0,47.0,45.0,56.0,47.0,58.0,52.0,68.0,68.0,68.0,65.0,65.0,48.0,66.0,70.0,65.0,51.0,61.0,60.0,20.0,55.0,36.0,60.0,64.0,62.0,13.0,12.0,7.0,6.0,7.0
654,655,199313,210400,2007-02-22 00:00:00,62.0,80.0,right,medium,medium,62.0,26.0,60.0,62.0,47.0,45.0,56.0,47.0,58.0,52.0,68.0,68.0,68.0,65.0,65.0,48.0,66.0,70.0,65.0,51.0,61.0,60.0,20.0,55.0,36.0,60.0,64.0,62.0,13.0,12.0,7.0,6.0,7.0
655,656,202330,201915,2016-04-21 00:00:00,73.0,76.0,left,high,medium,67.0,80.0,66.0,69.0,69.0,68.0,53.0,49.0,63.0,61.0,90.0,91.0,87.0,73.0,81.0,70.0,79.0,78.0,58.0,63.0,51.0,43.0,78.0,66.0,63.0,43.0,44.0,46.0,12.0,14.0,8.0,7.0,9.0
656,657,202330,201915,2016-01-28 00:00:00,73.0,76.0,left,high,medium,67.0,80.0,66.0,69.0,69.0,68.0,53.0,49.0,63.0,61.0,90.0,91.0,87.0,73.0,81.0,70.0,79.0,78.0,58.0,63.0,51.0,43.0,78.0,68.0,63.0,43.0,44.0,46.0,12.0,14.0,8.0,7.0,9.0
657,658,202330,201915,2015-12-10 00:00:00,72.0,75.0,left,high,medium,67.0,78.0,66.0,69.0,66.0,68.0,53.0,49.0,63.0,63.0,90.0,91.0,87.0,72.0,81.0,68.0,79.0,78.0,58.0,63.0,51.0,43.0,76.0,68.0,63.0,43.0,44.0,46.0,12.0,14.0,8.0,7.0,9.0
658,659,202330,201915,2015-12-03 00:00:00,72.0,75.0,left,medium,medium,67.0,78.0,66.0,69.0,66.0,68.0,53.0,49.0,63.0,66.0,90.0,91.0,87.0,72.0,81.0,65.0,79.0,77.0,58.0,57.0,51.0,43.0,76.0,68.0,63.0,43.0,44.0,46.0,12.0,14.0,8.0,7.0,9.0
659,660,202330,201915,2015-11-26 00:00:00,72.0,75.0,left,medium,medium,67.0,78.0,66.0,69.0,66.0,68.0,53.0,49.0,63.0,66.0,90.0,91.0,87.0,72.0,81.0,65.0,79.0,77.0,58.0,57.0,51.0,43.0,76.0,68.0,63.0,43.0,44.0,46.0,12.0,14.0,8.0,7.0,9.0
660,661,202330,201915,2015-11-06 00:00:00,71.0,74.0,left,medium,medium,66.0,77.0,66.0,69.0,64.0,67.0,52.0,49.0,63.0,64.0,90.0,91.0,87.0,70.0,81.0,63.0,79.0,77.0,58.0,57.0,51.0,43.0,76.0,67.0,63.0,43.0,44.0,46.0,12.0,14.0,8.0,7.0,9.0
661,662,202330,201915,2015-09-25 00:00:00,71.0,74.0,left,medium,medium,66.0,77.0,66.0,69.0,64.0,67.0,52.0,49.0,63.0,64.0,90.0,91.0,87.0,70.0,81.0,63.0,79.0,77.0,58.0,57.0,51.0,43.0,76.0,67.0,63.0,43.0,44.0,46.0,12.0,14.0,8.0,7.0,9.0
662,663,202330,201915,2015-09-21 00:00:00,71.0,74.0,left,medium,medium,66.0,77.0,66.0,69.0,64.0,67.0,52.0,49.0,63.0,64.0,89.0,91.0,87.0,70.0,81.0,63.0,79.0,77.0,58.0,57.0,51.0,43.0,76.0,67.0,63.0,43.0,44.0,46.0,12.0,14.0,8.0,7.0,9.0
663,664,202330,201915,2015-02-06 00:00:00,70.0,74.0,right,medium,medium,65.0,76.0,65.0,68.0,63.0,66.0,51.0,48.0,62.0,63.0,89.0,88.0,80.0,69.0,81.0,62.0,76.0,70.0,61.0,56.0,50.0,42.0,75.0,66.0,62.0,42.0,43.0,45.0,11.0,13.0,7.0,6.0,8.0
664,665,202330,201915,2015-01-16 00:00:00,70.0,74.0,right,medium,medium,65.0,76.0,65.0,68.0,63.0,66.0,51.0,48.0,62.0,63.0,89.0,88.0,80.0,69.0,81.0,62.0,76.0,70.0,61.0,56.0,50.0,42.0,75.0,66.0,62.0,42.0,43.0,45.0,11.0,13.0,7.0,6.0,8.0
665,666,202330,201915,2015-01-02 00:00:00,69.0,73.0,right,medium,medium,65.0,73.0,65.0,68.0,63.0,66.0,51.0,48.0,62.0,63.0,89.0,88.0,80.0,69.0,81.0,62.0,76.0,70.0,61.0,56.0,50.0,42.0,72.0,66.0,62.0,42.0,43.0,45.0,11.0,13.0,7.0,6.0,8.0
666,667,202330,201915,2014-12-05 00:00:00,69.0,73.0,right,medium,medium,65.0,73.0,65.0,68.0,63.0,66.0,51.0,48.0,62.0,63.0,89.0,88.0,80.0,69.0,81.0,62.0,76.0,70.0,61.0,56.0,50.0,42.0,72.0,66.0,62.0,42.0,43.0,45.0,11.0,13.0,7.0,6.0,8.0
667,668,202330,201915,2014-11-07 00:00:00,68.0,73.0,right,medium,medium,65.0,71.0,65.0,68.0,63.0,65.0,51.0,48.0,62.0,63.0,89.0,88.0,78.0,69.0,81.0,61.0,76.0,70.0,61.0,54.0,50.0,42.0,72.0,66.0,62.0,42.0,43.0,45.0,11.0,13.0,7.0,6.0,8.0
668,669,202330,201915,2014-10-24 00:00:00,68.0,73.0,right,medium,medium,65.0,71.0,65.0,68.0,63.0,65.0,51.0,48.0,62.0,63.0,89.0,88.0,78.0,69.0,81.0,61.0,76.0,70.0,61.0,54.0,50.0,42.0,72.0,66.0,62.0,42.0,43.0,45.0,11.0,13.0,7.0,6.0,8.0
669,670,202330,201915,2014-09-18 00:00:00,66.0,71.0,right,medium,medium,65.0,67.0,65.0,68.0,63.0,65.0,51.0,48.0,62.0,63.0,84.0,88.0,73.0,69.0,79.0,61.0,50.0,75.0,61.0,54.0,50.0,42.0,58.0,66.0,62.0,42.0,43.0,45.0,11.0,13.0,7.0,6.0,8.0
670,671,202330,201915,2013-02-15 00:00:00,66.0,71.0,right,medium,medium,65.0,67.0,65.0,68.0,63.0,65.0,51.0,48.0,62.0,63.0,84.0,88.0,73.0,69.0,79.0,61.0,50.0,75.0,61.0,54.0,50.0,42.0,58.0,66.0,62.0,42.0,43.0,45.0,11.0,13.0,7.0,6.0,8.0
671,672,202330,201915,2012-08-31 00:00:00,66.0,71.0,right,medium,medium,65.0,67.0,65.0,68.0,63.0,65.0,51.0,48.0,62.0,63.0,74.0,88.0,69.0,69.0,79.0,61.0,50.0,75.0,61.0,54.0,50.0,42.0,58.0,66.0,62.0,42.0,43.0,45.0,11.0,13.0,7.0,6.0,8.0
672,673,202330,201915,2011-08-30 00:00:00,59.0,65.0,right,medium,medium,66.0,64.0,66.0,64.0,64.0,56.0,52.0,49.0,63.0,54.0,63.0,72.0,68.0,68.0,79.0,62.0,53.0,57.0,51.0,55.0,51.0,45.0,49.0,57.0,52.0,35.0,36.0,34.0,11.0,13.0,7.0,6.0,8.0
673,674,202330,201915,2011-02-22 00:00:00,60.0,79.0,right,medium,medium,67.0,65.0,67.0,65.0,65.0,57.0,53.0,50.0,64.0,55.0,62.0,68.0,63.0,69.0,55.0,63.0,54.0,58.0,52.0,56.0,52.0,46.0,50.0,58.0,53.0,36.0,37.0,35.0,11.0,13.0,7.0,6.0,8.0
674,675,202330,201915,2007-02-22 00:00:00,60.0,79.0,right,medium,medium,67.0,65.0,67.0,65.0,65.0,57.0,53.0,50.0,64.0,55.0,62.0,68.0,63.0,69.0,55.0,63.0,54.0,58.0,52.0,56.0,52.0,46.0,50.0,58.0,53.0,36.0,37.0,35.0,11.0,13.0,7.0,6.0,8.0
675,676,204171,194479,2016-03-24 00:00:00,73.0,75.0,right,None,5,64.0,69.0,68.0,75.0,69.0,76.0,64.0,72.0,67.0,75.0,74.0,76.0,74.0,73.0,60.0,73.0,71.0,71.0,74.0,72.0,54.0,49.0,66.0,71.0,68.0,44.0,36.0,24.0,8.0,14.0,14.0,8.0,13.0
676,677,204171,194479,2016-02-25 00:00:00,72.0,74.0,right,None,5,64.0,69.0,68.0,75.0,69.0,76.0,64.0,72.0,67.0,75.0,74.0,76.0,74.0,73.0,60.0,73.0,71.0,71.0,74.0,72.0,54.0,49.0,66.0,71.0,68.0,44.0,36.0,24.0,8.0,14.0,14.0,8.0,13.0
677,678,204171,194479,2016-01-07 00:00:00,72.0,74.0,right,None,5,64.0,69.0,68.0,75.0,73.0,76.0,64.0,72.0,67.0,75.0,74.0,76.0,74.0,73.0,60.0,76.0,71.0,71.0,74.0,75.0,54.0,49.0,66.0,74.0,68.0,44.0,36.0,24.0,8.0,14.0,14.0,8.0,13.0
678,679,204171,194479,2015-09-21 00:00:00,72.0,74.0,right,None,5,64.0,69.0,68.0,75.0,73.0,76.0,64.0,72.0,67.0,75.0,74.0,76.0,74.0,73.0,60.0,76.0,71.0,71.0,74.0,75.0,54.0,49.0,66.0,74.0,68.0,44.0,36.0,24.0,8.0,14.0,14.0,8.0,13.0
679,680,204171,194479,2015-07-03 00:00:00,71.0,73.0,right,None,5,60.0,66.0,67.0,74.0,72.0,75.0,63.0,71.0,66.0,74.0,77.0,78.0,74.0,72.0,60.0,75.0,71.0,74.0,71.0,74.0,53.0,48.0,65.0,73.0,67.0,43.0,35.0,23.0,7.0,13.0,13.0,7.0,12.0
680,681,204171,194479,2015-01-30 00:00:00,71.0,73.0,right,None,5,60.0,66.0,67.0,74.0,72.0,75.0,63.0,71.0,66.0,74.0,77.0,78.0,74.0,72.0,60.0,75.0,71.0,74.0,71.0,74.0,53.0,48.0,65.0,73.0,67.0,43.0,35.0,23.0,7.0,13.0,13.0,7.0,12.0
681,682,204171,194479,2014-11-14 00:00:00,71.0,75.0,right,None,5,60.0,66.0,67.0,74.0,72.0,75.0,63.0,71.0,66.0,74.0,77.0,78.0,74.0,72.0,60.0,75.0,71.0,74.0,71.0,74.0,53.0,48.0,65.0,73.0,67.0,43.0,35.0,23.0,7.0,13.0,13.0,7.0,12.0
682,683,204171,194479,2014-09-18 00:00:00,71.0,75.0,right,None,5,60.0,66.0,67.0,74.0,72.0,75.0,63.0,71.0,66.0,74.0,77.0,78.0,74.0,72.0,60.0,75.0,71.0,74.0,71.0,74.0,53.0,48.0,65.0,73.0,67.0,43.0,35.0,23.0,7.0,13.0,13.0,7.0,12.0
683,684,204171,194479,2014-07-18 00:00:00,72.0,75.0,right,None,5,60.0,66.0,67.0,74.0,72.0,75.0,63.0,71.0,66.0,74.0,77.0,78.0,74.0,72.0,60.0,75.0,71.0,74.0,71.0,74.0,53.0,48.0,65.0,73.0,67.0,43.0,35.0,23.0,7.0,13.0,13.0,7.0,12.0
684,685,204171,194479,2014-02-14 00:00:00,72.0,75.0,right,None,5,60.0,66.0,67.0,74.0,72.0,75.0,63.0,71.0,66.0,74.0,77.0,78.0,74.0,72.0,60.0,75.0,71.0,74.0,71.0,74.0,53.0,48.0,65.0,73.0,67.0,43.0,35.0,23.0,7.0,13.0,13.0,7.0,12.0
685,686,204171,194479,2014-01-24 00:00:00,72.0,77.0,right,None,5,60.0,66.0,67.0,74.0,72.0,75.0,63.0,71.0,66.0,74.0,77.0,78.0,74.0,72.0,60.0,75.0,71.0,74.0,71.0,74.0,53.0,48.0,65.0,73.0,67.0,43.0,35.0,23.0,7.0,13.0,13.0,7.0,12.0
686,687,204171,194479,2014-01-10 00:00:00,72.0,77.0,right,None,5,60.0,66.0,67.0,74.0,72.0,75.0,63.0,71.0,66.0,74.0,77.0,78.0,74.0,72.0,60.0,75.0,71.0,74.0,71.0,74.0,53.0,48.0,65.0,73.0,67.0,43.0,35.0,23.0,7.0,13.0,13.0,7.0,12.0
687,688,204171,194479,2013-09-20 00:00:00,72.0,77.0,right,None,5,60.0,66.0,67.0,74.0,72.0,75.0,63.0,71.0,66.0,74.0,77.0,78.0,74.0,72.0,60.0,75.0,71.0,74.0,71.0,74.0,53.0,48.0,65.0,73.0,67.0,43.0,35.0,23.0,7.0,13.0,13.0,7.0,12.0
688,689,204171,194479,2013-05-31 00:00:00,73.0,77.0,right,None,5,60.0,66.0,67.0,74.0,72.0,75.0,63.0,71.0,66.0,74.0,82.0,82.0,74.0,72.0,60.0,75.0,71.0,74.0,71.0,74.0,53.0,48.0,65.0,73.0,67.0,43.0,35.0,23.0,7.0,13.0,13.0,7.0,12.0
689,690,204171,194479,2013-04-12 00:00:00,74.0,81.0,right,None,5,60.0,68.0,69.0,75.0,72.0,76.0,63.0,71.0,66.0,76.0,83.0,84.0,74.0,72.0,60.0,75.0,71.0,74.0,71.0,75.0,53.0,48.0,68.0,73.0,67.0,38.0,35.0,23.0,7.0,13.0,13.0,7.0,12.0
690,691,204171,194479,2013-02-15 00:00:00,73.0,81.0,right,None,5,58.0,68.0,69.0,72.0,72.0,76.0,63.0,71.0,62.0,76.0,85.0,86.0,74.0,70.0,60.0,75.0,71.0,70.0,71.0,75.0,31.0,36.0,68.0,70.0,67.0,17.0,19.0,15.0,7.0,13.0,13.0,7.0,12.0
691,692,204171,194479,2012-08-31 00:00:00,74.0,86.0,right,None,5,58.0,73.0,69.0,72.0,72.0,76.0,63.0,71.0,62.0,81.0,85.0,86.0,74.0,70.0,60.0,75.0,71.0,70.0,61.0,75.0,31.0,36.0,68.0,73.0,67.0,17.0,19.0,15.0,7.0,13.0,13.0,7.0,12.0
692,693,204171,194479,2012-02-22 00:00:00,71.0,75.0,right,high,5,58.0,73.0,69.0,68.0,72.0,74.0,54.0,71.0,62.0,73.0,82.0,83.0,70.0,71.0,60.0,70.0,71.0,70.0,61.0,67.0,31.0,36.0,65.0,70.0,67.0,17.0,19.0,15.0,7.0,13.0,13.0,7.0,12.0
693,694,204171,194479,2011-08-30 00:00:00,71.0,75.0,right,high,5,58.0,73.0,69.0,68.0,72.0,74.0,54.0,71.0,62.0,73.0,82.0,83.0,70.0,71.0,60.0,70.0,71.0,70.0,61.0,67.0,31.0,36.0,65.0,70.0,67.0,17.0,19.0,15.0,7.0,13.0,13.0,7.0,12.0
694,695,204171,194479,2007-02-22 00:00:00,71.0,75.0,right,high,5,58.0,73.0,69.0,68.0,72.0,74.0,54.0,71.0,62.0,73.0,82.0,83.0,70.0,71.0,60.0,70.0,71.0,70.0,61.0,67.0,31.0,36.0,65.0,70.0,67.0,17.0,19.0,15.0,7.0,13.0,13.0,7.0,12.0
695,696,197233,189181,2016-04-21 00:00:00,69.0,74.0,right,medium,medium,12.0,11.0,13.0,34.0,14.0,15.0,15.0,14.0,25.0,17.0,42.0,40.0,57.0,71.0,52.0,19.0,66.0,31.0,75.0,12.0,18.0,24.0,11.0,24.0,20.0,19.0,20.0,12.0,70.0,63.0,63.0,70.0,75.0
696,697,197233,189181,2016-03-31 00:00:00,69.0,75.0,right,medium,medium,12.0,11.0,13.0,34.0,14.0,15.0,15.0,14.0,25.0,17.0,42.0,40.0,57.0,71.0,52.0,19.0,66.0,31.0,75.0,12.0,18.0,24.0,11.0,24.0,20.0,19.0,20.0,12.0,70.0,63.0,63.0,70.0,75.0
697,698,197233,189181,2016-01-07 00:00:00,69.0,76.0,right,medium,medium,12.0,11.0,13.0,34.0,14.0,15.0,15.0,14.0,25.0,17.0,42.0,40.0,57.0,71.0,52.0,19.0,66.0,31.0,75.0,12.0,18.0,24.0,11.0,24.0,20.0,19.0,20.0,12.0,70.0,63.0,63.0,70.0,75.0
